oid,uid,date,product_name,pid,price,brand
7520,611,20/07/2021,dishes,47,150,Borosil
7521,1169,3/9/2021,frozen vegetables,63,113,Ocean's Secret
7521,1169,3/9/2021,white bread,162,176,English Oven
7521,1169,3/9/2021,cream cheese ,39,426,Mother Dairy
7521,1169,3/9/2021,flour,53,259,Aashirvaad
7521,1169,3/9/2021,shopping bags,133,467,Lankmark
7522,1375,3/9/2021,domestic eggs,49,437,Henfruit
7522,1375,3/9/2021,shopping bags,133,467,Lankmark
7522,1375,3/9/2021,rice,120,490,Basmati
7522,1375,3/9/2021,whole milk,164,176,Mother Dairy
7522,1375,3/9/2021,fruit/vegetable juice,64,183,Real
7523,368,16/08/2021,bottled water,12,62,Bisleri
7523,368,16/08/2021,soft cheese,139,114,Mother Dairy
7523,368,16/08/2021,canned fish,21,240,Costa's
7523,368,16/08/2021,waffles,159,103,Cadbury
7523,368,16/08/2021,coffee,34,476,Nescafe
7524,1264,16/08/2021,cream cheese ,39,426,Mother Dairy
7524,1264,16/08/2021,misc. beverages,92,493,Minute Maid
7524,1264,16/08/2021,soda,138,165,TATA
7524,1264,16/08/2021,napkins,94,332,Origami
7524,1264,16/08/2021,pickled vegetables,108,389,MTR
7525,659,24/04/2021,oil,98,134,Aashirvaad
7525,659,24/04/2021,waffles,159,103,Cadbury
7525,659,24/04/2021,dental care,43,315,Colgate
7525,659,24/04/2021,bottled water,12,62,Bisleri
7525,659,24/04/2021,bottled water,12,62,Bisleri
7526,1987,24/04/2021,butter milk,16,464,Amul
7526,1987,24/04/2021,chocolate,28,435,Cadbury
7526,1987,24/04/2021,margarine,88,151,TSR
7526,1987,24/04/2021,coffee,34,476,Nescafe
7526,1987,24/04/2021,fruit/vegetable juice,64,183,Real
7527,1805,15/09/2021,light bulbs,80,160,Philips
7527,1805,15/09/2021,brown bread,14,423,English Oven
7527,1805,15/09/2021,pastry,105,184,MTR
7527,1805,15/09/2021,sliced cheese,135,185,TATA
7527,1805,15/09/2021,hygiene articles,73,301,Set Wet
7528,1043,15/09/2021,bottled water,12,62,Bisleri
7528,1043,15/09/2021,pot plants,112,238,Origami
7528,1043,15/09/2021,bottled water,12,62,Bisleri
7528,1043,15/09/2021,chewing gum,26,280,Nestle
7528,1043,15/09/2021,newspapers,95,84,Origami
7529,647,6/4/2021,processed cheese,115,380,Amul
7529,647,6/4/2021,yogurt,165,496,Amul
7529,647,6/4/2021,yogurt,165,496,Amul
7529,647,6/4/2021,specialty bar,143,85,True elements
7529,647,6/4/2021,frozen vegetables,63,113,Ocean's Secret
7530,1941,6/4/2021,salt,127,315,TATA
7530,1941,6/4/2021,soda,138,165,TATA
7530,1941,6/4/2021,brown bread,14,423,English Oven
7530,1941,6/4/2021,rolls/buns,122,316,Godrej
7530,1941,6/4/2021,pudding powder,117,500,MTR
7531,401,12/6/2021,pickled vegetables,108,389,MTR
7531,401,12/6/2021,curd,40,473,Mother Dairy
7531,401,12/6/2021,canned beer,20,280,Budweiser
7531,401,12/6/2021,domestic eggs,49,437,Henfruit
7531,401,12/6/2021,shopping bags,133,467,Lankmark
7532,1275,12/6/2021,frozen vegetables,63,113,Ocean's Secret
7532,1275,12/6/2021,sweet spreads,151,452,Hershey's
7532,1275,12/6/2021,pastry,105,184,MTR
7532,1275,12/6/2021,curd,40,473,Mother Dairy
7532,1275,12/6/2021,shopping bags,133,467,Lankmark
7533,1585,28/09/2021,coffee,34,476,Nescafe
7533,1585,28/09/2021,shopping bags,133,467,Lankmark
7533,1585,28/09/2021,spices,148,262,TATA
7533,1585,28/09/2021,napkins,94,332,Origami
7533,1585,28/09/2021,bottled beer,11,273,Budweiser
7534,1310,28/09/2021,house keeping products,72,451,Harpic
7534,1310,28/09/2021,white bread,162,176,English Oven
7534,1310,28/09/2021,chocolate,28,435,Cadbury
7534,1310,28/09/2021,frozen potato products,62,189,MTR
7534,1310,28/09/2021,soda,138,165,TATA
7535,1849,15/09/2021,dog food,48,228,Whiskas
7535,1849,15/09/2021,processed cheese,115,380,Amul
7535,1849,15/09/2021,specialty bar,143,85,True elements
7535,1849,15/09/2021,candy,19,283,Cadbury
7535,1849,15/09/2021,shopping bags,133,467,Lankmark
7536,1845,15/09/2021,canned beer,20,280,Budweiser
7536,1845,15/09/2021,waffles,159,103,Cadbury
7536,1845,15/09/2021,pudding powder,117,500,MTR
7536,1845,15/09/2021,shopping bags,133,467,Lankmark
7536,1845,15/09/2021,shopping bags,133,467,Lankmark
7537,1054,14/05/2021,bottled beer,11,273,Budweiser
7537,1054,14/05/2021,pet care,106,103,Whiskas
7537,1054,14/05/2021,coffee,34,476,Nescafe
7537,1054,14/05/2021,dessert,44,266,Nestle
7537,1054,14/05/2021,rolls/buns,122,316,Godrej
7538,1137,14/05/2021,dishes,47,150,Borosil
7538,1137,14/05/2021,misc. beverages,92,493,Minute Maid
7538,1137,14/05/2021,toilet cleaner,155,460,Harpic
7538,1137,14/05/2021,semi-finished bread,132,403,English Oven
7538,1137,14/05/2021,chocolate,28,435,Cadbury
7539,144,27/09/2021,shopping bags,133,467,Lankmark
7539,144,27/09/2021,coffee,34,476,Nescafe
7539,144,27/09/2021,baby cosmetics,4,362,Dettol
7539,144,27/09/2021,yogurt,165,496,Amul
7539,144,27/09/2021,frozen vegetables,63,113,Ocean's Secret
7540,221,27/09/2021,vinegar,158,469,MTR
7540,221,27/09/2021,shopping bags,133,467,Lankmark
7540,221,27/09/2021,photo/film,107,300,Philips
7540,221,27/09/2021,shopping bags,133,467,Lankmark
7540,221,27/09/2021,misc. beverages,92,493,Minute Maid
7541,740,13/09/2021,brown bread,14,423,English Oven
7541,740,13/09/2021,fruit/vegetable juice,64,183,Real
7541,740,13/09/2021,white bread,162,176,English Oven
7541,740,13/09/2021,soda,138,165,TATA
7541,740,13/09/2021,napkins,94,332,Origami
7542,1612,13/09/2021,frozen fish,59,415,Springer
7542,1612,13/09/2021,dessert,44,266,Nestle
7542,1612,13/09/2021,flour,53,259,Aashirvaad
7542,1612,13/09/2021,specialty bar,143,85,True elements
7542,1612,13/09/2021,whisky,161,497,Blender Spride
7543,10,6/6/2021,processed cheese,115,380,Amul
7543,10,6/6/2021,shopping bags,133,467,Lankmark
7543,10,6/6/2021,rolls/buns,122,316,Godrej
7543,10,6/6/2021,chewing gum,26,280,Nestle
7543,10,6/6/2021,canned beer,20,280,Budweiser
7544,1554,6/6/2021,chocolate,28,435,Cadbury
7544,1554,6/6/2021,roll products ,121,297,Origami
7544,1554,6/6/2021,pet care,106,103,Whiskas
7544,1554,6/6/2021,specialty vegetables,147,495,Fressco
7544,1554,6/6/2021,canned beer,20,280,Budweiser
7545,1106,13/04/2021,spread cheese,149,81,Veeba
7545,1106,13/04/2021,flower (seeds),54,457,True Basket
7545,1106,13/04/2021,waffles,159,103,Cadbury
7545,1106,13/04/2021,soda,138,165,TATA
7545,1106,13/04/2021,white bread,162,176,English Oven
7546,1356,13/04/2021,fruit/vegetable juice,64,183,Real
7546,1356,13/04/2021,whole milk,164,176,Mother Dairy
7546,1356,13/04/2021,whole milk,164,176,Mother Dairy
7546,1356,13/04/2021,rolls/buns,122,316,Godrej
7546,1356,13/04/2021,bathroom cleaner,7,216,Harpic
7547,582,15/04/2021,long life bakery product,85,398,Hershey's
7547,582,15/04/2021,female sanitary products,50,148,Whisper
7547,582,15/04/2021,red/blush wine,119,438,Budweiser
7547,582,15/04/2021,detergent,45,295,Rin
7547,582,15/04/2021,canned beer,20,280,Budweiser
7548,1471,15/04/2021,salty snack,128,74,Sunfeast
7548,1471,15/04/2021,salty snack,128,74,Sunfeast
7548,1471,15/04/2021,softener,140,170,Ocean
7548,1471,15/04/2021,soda,138,165,TATA
7548,1471,15/04/2021,waffles,159,103,Cadbury
7549,616,3/5/2021,pickled vegetables,108,389,MTR
7549,616,3/5/2021,newspapers,95,84,Origami
7549,616,3/5/2021,female sanitary products,50,148,Whisper
7549,616,3/5/2021,curd cheese,41,351,Amul
7549,616,3/5/2021,cling film/bags,32,343,Lankmark
7550,1455,3/5/2021,chocolate,28,435,Cadbury
7550,1455,3/5/2021,pickled vegetables,108,389,MTR
7550,1455,3/5/2021,mustard,93,480,Vedaka
7550,1455,3/5/2021,pet care,106,103,Whiskas
7550,1455,3/5/2021,rolls/buns,122,316,Godrej
7551,1120,1/6/2021,canned vegetables,23,277,Ocean
7551,1120,1/6/2021,long life bakery product,85,398,Hershey's
7551,1120,1/6/2021,frozen meals,61,361,Ocean's Secret
7551,1120,1/6/2021,roll products ,121,297,Origami
7551,1120,1/6/2021,UHT-milk,1,95,Amul
7552,1158,1/6/2021,semi-finished bread,132,403,English Oven
7552,1158,1/6/2021,fruit/vegetable juice,64,183,Real
7552,1158,1/6/2021,frozen meals,61,361,Ocean's Secret
7552,1158,1/6/2021,fruit/vegetable juice,64,183,Real
7552,1158,1/6/2021,whole milk,164,176,Mother Dairy
7553,1264,28/05/2021,pastry,105,184,MTR
7553,1264,28/05/2021,yogurt,165,496,Amul
7553,1264,28/05/2021,canned fish,21,240,Costa's
7553,1264,28/05/2021,rolls/buns,122,316,Godrej
7553,1264,28/05/2021,napkins,94,332,Origami
7554,134,28/05/2021,dog food,48,228,Whiskas
7554,134,28/05/2021,frozen potato products,62,189,MTR
7554,134,28/05/2021,bottled water,12,62,Bisleri
7554,134,28/05/2021,napkins,94,332,Origami
7554,134,28/05/2021,cat food,24,106,Whiskas
7555,875,11/7/2021,mustard,93,480,Vedaka
7555,875,11/7/2021,domestic eggs,49,437,Henfruit
7555,875,11/7/2021,napkins,94,332,Origami
7555,875,11/7/2021,fruit/vegetable juice,64,183,Real
7555,875,11/7/2021,cake bar,17,205,Cadbury
7556,864,11/7/2021,long life bakery product,85,398,Hershey's
7556,864,11/7/2021,whipped/sour cream,160,170,Amul
7556,864,11/7/2021,cat food,24,106,Whiskas
7556,864,11/7/2021,dish cleaner,46,283,Vim
7556,864,11/7/2021,seasonal products,131,148,TATA
7557,1566,18/05/2021,butter,15,389,Amul
7557,1566,18/05/2021,zwieback,166,476,Sunfeast
7557,1566,18/05/2021,potato products,113,475,Sunfeast
7557,1566,18/05/2021,sugar,150,100,TATA
7557,1566,18/05/2021,soda,138,165,TATA
7558,1138,18/05/2021,misc. beverages,92,493,Minute Maid
7558,1138,18/05/2021,rolls/buns,122,316,Godrej
7558,1138,18/05/2021,domestic eggs,49,437,Henfruit
7558,1138,18/05/2021,whipped/sour cream,160,170,Amul
7558,1138,18/05/2021,fruit/vegetable juice,64,183,Real
7559,1740,22/06/2021,seasonal products,131,148,TATA
7559,1740,22/06/2021,potato products,113,475,Sunfeast
7559,1740,22/06/2021,brandy,13,143,Ossoro
7559,1740,22/06/2021,ice cream,74,323,Mother Dairy
7559,1740,22/06/2021,Instant food products,0,190,Nestle
7560,962,22/06/2021,sliced cheese,135,185,TATA
7560,962,22/06/2021,misc. beverages,92,493,Minute Maid
7560,962,22/06/2021,coffee,34,476,Nescafe
7560,962,22/06/2021,napkins,94,332,Origami
7560,962,22/06/2021,hard cheese,69,460,Mother Dairy
7561,796,11/9/2021,margarine,88,151,TSR
7561,796,11/9/2021,rolls/buns,122,316,Godrej
7561,796,11/9/2021,spread cheese,149,81,Veeba
7561,796,11/9/2021,coffee,34,476,Nescafe
7561,796,11/9/2021,domestic eggs,49,437,Henfruit
7562,503,11/9/2021,pickled vegetables,108,389,MTR
7562,503,11/9/2021,instant coffee,75,328,Nescafe
7562,503,11/9/2021,dental care,43,315,Colgate
7562,503,11/9/2021,waffles,159,103,Cadbury
7562,503,11/9/2021,sugar,150,100,TATA
7563,771,6/4/2021,chewing gum,26,280,Nestle
7563,771,6/4/2021,rolls/buns,122,316,Godrej
7563,771,6/4/2021,curd,40,473,Mother Dairy
7563,771,6/4/2021,frozen meals,61,361,Ocean's Secret
7563,771,6/4/2021,newspapers,95,84,Origami
7564,590,6/4/2021,sugar,150,100,TATA
7564,590,6/4/2021,pastry,105,184,MTR
7564,590,6/4/2021,salty snack,128,74,Sunfeast
7564,590,6/4/2021,pot plants,112,238,Origami
7564,590,6/4/2021,bottled beer,11,273,Budweiser
7565,1727,3/9/2021,cat food,24,106,Whiskas
7565,1727,3/9/2021,shopping bags,133,467,Lankmark
7565,1727,3/9/2021,brown bread,14,423,English Oven
7565,1727,3/9/2021,newspapers,95,84,Origami
7565,1727,3/9/2021,napkins,94,332,Origami
7566,605,3/9/2021,bottled water,12,62,Bisleri
7566,605,3/9/2021,white wine,163,385,Blender Spride
7566,605,3/9/2021,bottled beer,11,273,Budweiser
7566,605,3/9/2021,newspapers,95,84,Origami
7566,605,3/9/2021,herbs,70,378,Fressco
7567,1378,9/7/2021,long life bakery product,85,398,Hershey's
7567,1378,9/7/2021,dog food,48,228,Whiskas
7567,1378,9/7/2021,soda,138,165,TATA
7567,1378,9/7/2021,domestic eggs,49,437,Henfruit
7567,1378,9/7/2021,mustard,93,480,Vedaka
7568,654,9/7/2021,chocolate,28,435,Cadbury
7568,654,9/7/2021,softener,140,170,Ocean
7568,654,9/7/2021,bottled water,12,62,Bisleri
7568,654,9/7/2021,other vegetables,102,331,Fressco
7568,654,9/7/2021,cat food,24,106,Whiskas
7569,211,10/7/2021,canned beer,20,280,Budweiser
7569,211,10/7/2021,whole milk,164,176,Mother Dairy
7569,211,10/7/2021,seasonal products,131,148,TATA
7569,211,10/7/2021,semi-finished bread,132,403,English Oven
7569,211,10/7/2021,spices,148,262,TATA
7570,1057,10/7/2021,shopping bags,133,467,Lankmark
7570,1057,10/7/2021,yogurt,165,496,Amul
7570,1057,10/7/2021,whipped/sour cream,160,170,Amul
7570,1057,10/7/2021,flour,53,259,Aashirvaad
7570,1057,10/7/2021,shopping bags,133,467,Lankmark
7571,1772,1/7/2021,cooking chocolate,36,107,Mars
7571,1772,1/7/2021,butter,15,389,Amul
7571,1772,1/7/2021,bottled beer,11,273,Budweiser
7571,1772,1/7/2021,newspapers,95,84,Origami
7571,1772,1/7/2021,fruit/vegetable juice,64,183,Real
7572,1987,1/7/2021,domestic eggs,49,437,Henfruit
7572,1987,1/7/2021,sugar,150,100,TATA
7572,1987,1/7/2021,cream cheese ,39,426,Mother Dairy
7572,1987,1/7/2021,bottled beer,11,273,Budweiser
7572,1987,1/7/2021,napkins,94,332,Origami
7573,1543,26/07/2021,oil,98,134,Aashirvaad
7573,1543,26/07/2021,waffles,159,103,Cadbury
7573,1543,26/07/2021,shopping bags,133,467,Lankmark
7573,1543,26/07/2021,newspapers,95,84,Origami
7573,1543,26/07/2021,napkins,94,332,Origami
7574,784,26/07/2021,processed cheese,115,380,Amul
7574,784,26/07/2021,chocolate,28,435,Cadbury
7574,784,26/07/2021,hygiene articles,73,301,Set Wet
7574,784,26/07/2021,baking powder,6,265,MDH
7574,784,26/07/2021,soda,138,165,TATA
7575,455,8/6/2021,coffee,34,476,Nescafe
7575,455,8/6/2021,fruit/vegetable juice,64,183,Real
7575,455,8/6/2021,specialty chocolate,145,414,Cadbury
7575,455,8/6/2021,pastry,105,184,MTR
7575,455,8/6/2021,margarine,88,151,TSR
7576,473,8/6/2021,napkins,94,332,Origami
7576,473,8/6/2021,butter,15,389,Amul
7576,473,8/6/2021,bottled beer,11,273,Budweiser
7576,473,8/6/2021,mayonnaise,89,107,Amul
7576,473,8/6/2021,newspapers,95,84,Origami
7577,45,22/07/2021,curd cheese,41,351,Amul
7577,45,22/07/2021,newspapers,95,84,Origami
7577,45,22/07/2021,newspapers,95,84,Origami
7577,45,22/07/2021,newspapers,95,84,Origami
7577,45,22/07/2021,dessert,44,266,Nestle
7578,634,22/07/2021,soda,138,165,TATA
7578,634,22/07/2021,whole milk,164,176,Mother Dairy
7578,634,22/07/2021,long life bakery product,85,398,Hershey's
7578,634,22/07/2021,margarine,88,151,TSR
7578,634,22/07/2021,pastry,105,184,MTR
7579,348,21/06/2021,soda,138,165,TATA
7579,348,21/06/2021,zwieback,166,476,Sunfeast
7579,348,21/06/2021,brown bread,14,423,English Oven
7579,348,21/06/2021,rolls/buns,122,316,Godrej
7579,348,21/06/2021,bottled beer,11,273,Budweiser
7580,1403,21/06/2021,candy,19,283,Cadbury
7580,1403,21/06/2021,whipped/sour cream,160,170,Amul
7580,1403,21/06/2021,instant coffee,75,328,Nescafe
7580,1403,21/06/2021,margarine,88,151,TSR
7580,1403,21/06/2021,canned vegetables,23,277,Ocean
7581,1348,10/4/2021,dishes,47,150,Borosil
7581,1348,10/4/2021,pasta,104,230,MTR
7581,1348,10/4/2021,hard cheese,69,460,Mother Dairy
7581,1348,10/4/2021,whole milk,164,176,Mother Dairy
7581,1348,10/4/2021,liqueur,81,226,Ocean
7582,1988,10/4/2021,whole milk,164,176,Mother Dairy
7582,1988,10/4/2021,semi-finished bread,132,403,English Oven
7582,1988,10/4/2021,hygiene articles,73,301,Set Wet
7582,1988,10/4/2021,onions,99,226,Fressco
7582,1988,10/4/2021,newspapers,95,84,Origami
7583,1478,10/7/2021,newspapers,95,84,Origami
7583,1478,10/7/2021,hygiene articles,73,301,Set Wet
7583,1478,10/7/2021,newspapers,95,84,Origami
7583,1478,10/7/2021,coffee,34,476,Nescafe
7583,1478,10/7/2021,fruit/vegetable juice,64,183,Real
7584,781,10/7/2021,white bread,162,176,English Oven
7584,781,10/7/2021,condensed milk,35,206,Amul
7584,781,10/7/2021,sliced cheese,135,185,TATA
7584,781,10/7/2021,soda,138,165,TATA
7584,781,10/7/2021,popcorn,110,383,Nestle
7585,1191,27/04/2021,soda,138,165,TATA
7585,1191,27/04/2021,sugar,150,100,TATA
7585,1191,27/04/2021,brown bread,14,423,English Oven
7585,1191,27/04/2021,bottled water,12,62,Bisleri
7585,1191,27/04/2021,newspapers,95,84,Origami
7586,501,27/04/2021,soda,138,165,TATA
7586,501,27/04/2021,soda,138,165,TATA
7586,501,27/04/2021,soda,138,165,TATA
7586,501,27/04/2021,waffles,159,103,Cadbury
7586,501,27/04/2021,whipped/sour cream,160,170,Amul
7587,170,8/8/2021,yogurt,165,496,Amul
7587,170,8/8/2021,fruit/vegetable juice,64,183,Real
7587,170,8/8/2021,rolls/buns,122,316,Godrej
7587,170,8/8/2021,bottled water,12,62,Bisleri
7587,170,8/8/2021,cocoa drinks,33,71,Hershey's
7588,81,8/8/2021,cleaner,31,212,Harpic
7588,81,8/8/2021,softener,140,170,Ocean
7588,81,8/8/2021,white bread,162,176,English Oven
7588,81,8/8/2021,frozen chicken,57,437,Springer
7588,81,8/8/2021,dishes,47,150,Borosil
7589,1046,12/6/2021,salty snack,128,74,Sunfeast
7589,1046,12/6/2021,detergent,45,295,Rin
7589,1046,12/6/2021,hygiene articles,73,301,Set Wet
7589,1046,12/6/2021,coffee,34,476,Nescafe
7589,1046,12/6/2021,processed cheese,115,380,Amul
7590,1806,12/6/2021,bottled beer,11,273,Budweiser
7590,1806,12/6/2021,margarine,88,151,TSR
7590,1806,12/6/2021,softener,140,170,Ocean
7590,1806,12/6/2021,red/blush wine,119,438,Budweiser
7590,1806,12/6/2021,instant coffee,75,328,Nescafe
7591,1215,20/06/2021,whole milk,164,176,Mother Dairy
7591,1215,20/06/2021,shopping bags,133,467,Lankmark
7591,1215,20/06/2021,candy,19,283,Cadbury
7591,1215,20/06/2021,specialty bar,143,85,True elements
7591,1215,20/06/2021,napkins,94,332,Origami
7592,815,20/06/2021,specialty bar,143,85,True elements
7592,815,20/06/2021,canned beer,20,280,Budweiser
7592,815,20/06/2021,ice cream,74,323,Mother Dairy
7592,815,20/06/2021,soda,138,165,TATA
7592,815,20/06/2021,pastry,105,184,MTR
7593,9,7/7/2021,fruit/vegetable juice,64,183,Real
7593,9,7/7/2021,long life bakery product,85,398,Hershey's
7593,9,7/7/2021,cereals,25,413,Kellogg's
7593,9,7/7/2021,canned beer,20,280,Budweiser
7593,9,7/7/2021,fruit/vegetable juice,64,183,Real
7594,29,7/7/2021,hygiene articles,73,301,Set Wet
7594,29,7/7/2021,white bread,162,176,English Oven
7594,29,7/7/2021,dessert,44,266,Nestle
7594,29,7/7/2021,brown bread,14,423,English Oven
7594,29,7/7/2021,rolls/buns,122,316,Godrej
7595,1958,7/6/2021,long life bakery product,85,398,Hershey's
7595,1958,7/6/2021,shopping bags,133,467,Lankmark
7595,1958,7/6/2021,napkins,94,332,Origami
7595,1958,7/6/2021,mustard,93,480,Vedaka
7595,1958,7/6/2021,napkins,94,332,Origami
7596,796,7/6/2021,newspapers,95,84,Origami
7596,796,7/6/2021,napkins,94,332,Origami
7596,796,7/6/2021,domestic eggs,49,437,Henfruit
7596,796,7/6/2021,cake bar,17,205,Cadbury
7596,796,7/6/2021,hard cheese,69,460,Mother Dairy
7597,1336,4/6/2021,dishes,47,150,Borosil
7597,1336,4/6/2021,chocolate marshmallow,29,253,Mars
7597,1336,4/6/2021,newspapers,95,84,Origami
7597,1336,4/6/2021,soda,138,165,TATA
7597,1336,4/6/2021,sauces,129,369,Kissan
7598,917,4/6/2021,canned beer,20,280,Budweiser
7598,917,4/6/2021,photo/film,107,300,Philips
7598,917,4/6/2021,sweet spreads,151,452,Hershey's
7598,917,4/6/2021,specialty bar,143,85,True elements
7598,917,4/6/2021,flower (seeds),54,457,True Basket
7599,1085,11/4/2021,chocolate,28,435,Cadbury
7599,1085,11/4/2021,shopping bags,133,467,Lankmark
7599,1085,11/4/2021,pet care,106,103,Whiskas
7599,1085,11/4/2021,waffles,159,103,Cadbury
7599,1085,11/4/2021,pickled vegetables,108,389,MTR
7600,1300,11/4/2021,male cosmetics,87,356,Set Wet
7600,1300,11/4/2021,napkins,94,332,Origami
7600,1300,11/4/2021,specialty bar,143,85,True elements
7600,1300,11/4/2021,bottled water,12,62,Bisleri
7600,1300,11/4/2021,hygiene articles,73,301,Set Wet
7601,857,9/8/2021,detergent,45,295,Rin
7601,857,9/8/2021,soda,138,165,TATA
7601,857,9/8/2021,rolls/buns,122,316,Godrej
7601,857,9/8/2021,newspapers,95,84,Origami
7601,857,9/8/2021,UHT-milk,1,95,Amul
7602,1159,9/8/2021,rolls/buns,122,316,Godrej
7602,1159,9/8/2021,newspapers,95,84,Origami
7602,1159,9/8/2021,salty snack,128,74,Sunfeast
7602,1159,9/8/2021,yogurt,165,496,Amul
7602,1159,9/8/2021,shopping bags,133,467,Lankmark
7603,727,12/6/2021,canned vegetables,23,277,Ocean
7603,727,12/6/2021,cake bar,17,205,Cadbury
7603,727,12/6/2021,soft cheese,139,114,Mother Dairy
7603,727,12/6/2021,waffles,159,103,Cadbury
7603,727,12/6/2021,chewing gum,26,280,Nestle
7604,1132,12/6/2021,flour,53,259,Aashirvaad
7604,1132,12/6/2021,coffee,34,476,Nescafe
7604,1132,12/6/2021,pickled vegetables,108,389,MTR
7604,1132,12/6/2021,yogurt,165,496,Amul
7604,1132,12/6/2021,yogurt,165,496,Amul
7605,753,16/06/2021,frozen fruits,60,433,Rivendell
7605,753,16/06/2021,bags,5,465,Lankmark
7605,753,16/06/2021,coffee,34,476,Nescafe
7605,753,16/06/2021,misc. beverages,92,493,Minute Maid
7605,753,16/06/2021,shopping bags,133,467,Lankmark
7606,634,16/06/2021,detergent,45,295,Rin
7606,634,16/06/2021,margarine,88,151,TSR
7606,634,16/06/2021,bottled water,12,62,Bisleri
7606,634,16/06/2021,white wine,163,385,Blender Spride
7606,634,16/06/2021,rolls/buns,122,316,Godrej
7607,1917,9/8/2021,soap,137,268,Godrej
7607,1917,9/8/2021,potato products,113,475,Sunfeast
7607,1917,9/8/2021,yogurt,165,496,Amul
7607,1917,9/8/2021,canned vegetables,23,277,Ocean
7607,1917,9/8/2021,canned vegetables,23,277,Ocean
7608,169,9/8/2021,specialty cheese,144,424,English Oven
7608,169,9/8/2021,shopping bags,133,467,Lankmark
7608,169,9/8/2021,pastry,105,184,MTR
7608,169,9/8/2021,soda,138,165,TATA
7608,169,9/8/2021,waffles,159,103,Cadbury
7609,478,15/09/2021,sparkling wine,142,250,Budweiser
7609,478,15/09/2021,white bread,162,176,English Oven
7609,478,15/09/2021,cat food,24,106,Whiskas
